Date;PM10;month;Year;Season
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/01/31;;January;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/01;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/02;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/03;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;;February;2013;Summer
2013/02/04;5.028;February;2013;Summer
2013/02/04;2.192;February;2013;Summer
2013/02/04;3.658;February;2013;Summer
2013/02/04;5.851;February;2013;Summer
2013/02/04;7.629;February;2013;Summer
2013/02/04;15.624;February;2013;Summer
2013/02/04;83.734;February;2013;Summer
2013/02/04;114.738;February;2013;Summer
2013/02/04;47.453;February;2013;Summer
2013/02/04;27.157;February;2013;Summer
2013/02/04;16.616;February;2013;Summer
2013/02/04;10.825;February;2013;Summer
2013/02/04;13.863;February;2013;Summer
2013/02/04;8.213;February;2013;Summer
2013/02/05;9.968;February;2013;Summer
2013/02/05;22.281;February;2013;Summer
2013/02/05;7.596;February;2013;Summer
2013/02/05;13.803;February;2013;Summer
2013/02/05;18.295;February;2013;Summer
2013/02/05;4.013;February;2013;Summer
2013/02/05;5.388;February;2013;Summer
2013/02/05;14.780;February;2013;Summer
2013/02/05;2.911;February;2013;Summer
2013/02/05;5.181;February;2013;Summer
2013/02/05;6.247;February;2013;Summer
2013/02/05;8.486;February;2013;Summer
2013/02/05;11.062;February;2013;Summer
2013/02/05;15.784;February;2013;Summer
2013/02/05;22.976;February;2013;Summer
2013/02/05;24.068;February;2013;Summer
2013/02/05;20.343;February;2013;Summer
2013/02/05;17.714;February;2013;Summer
2013/02/05;15.830;February;2013;Summer
2013/02/05;9.433;February;2013;Summer
2013/02/05;8.143;February;2013;Summer
2013/02/05;11.068;February;2013;Summer
2013/02/05;5.627;February;2013;Summer
2013/02/05;3.065;February;2013;Summer
2013/02/06;3.247;February;2013;Summer
2013/02/06;1.085;February;2013;Summer
2013/02/06;4.249;February;2013;Summer
2013/02/06;28.560;February;2013;Summer
2013/02/06;32.244;February;2013;Summer
2013/02/06;17.378;February;2013;Summer
2013/02/06;13.022;February;2013;Summer
2013/02/06;10.877;February;2013;Summer
2013/02/06;21.964;February;2013;Summer
2013/02/06;11.224;February;2013;Summer
2013/02/06;20.460;February;2013;Summer
2013/02/06;30.429;February;2013;Summer
2013/02/06;28.005;February;2013;Summer
2013/02/06;29.769;February;2013;Summer
2013/02/06;32.385;February;2013;Summer
2013/02/06;28.321;February;2013;Summer
2013/02/06;46.248;February;2013;Summer
2013/02/06;50.657;February;2013;Summer
2013/02/06;50.650;February;2013;Summer
2013/02/06;62.967;February;2013;Summer
2013/02/06;49.794;February;2013;Summer
2013/02/06;49.843;February;2013;Summer
2013/02/06;17.244;February;2013;Summer
2013/02/06;4.001;February;2013;Summer
2013/02/07;8.865;February;2013;Summer
2013/02/07;8.222;February;2013;Summer
2013/02/07;10.180;February;2013;Summer
2013/02/07;17.187;February;2013;Summer
2013/02/07;57.598;February;2013;Summer
2013/02/07;36.188;February;2013;Summer
2013/02/07;30.139;February;2013;Summer
2013/02/07;35.704;February;2013;Summer
2013/02/07;33.697;February;2013;Summer
2013/02/07;30.464;February;2013;Summer
2013/02/07;18.998;February;2013;Summer
2013/02/07;22.597;February;2013;Summer
2013/02/07;34.032;February;2013;Summer
2013/02/07;30.019;February;2013;Summer
2013/02/07;53.218;February;2013;Summer
2013/02/07;73.748;February;2013;Summer
2013/02/07;139.367;February;2013;Summer
2013/02/07;193.153;February;2013;Summer
2013/02/07;205.050;February;2013;Summer
2013/02/07;143.401;February;2013;Summer
2013/02/07;76.125;February;2013;Summer
2013/02/07;28.273;February;2013;Summer
2013/02/07;10.513;February;2013;Summer
2013/02/07;8.108;February;2013;Summer
2013/02/08;8.493;February;2013;Summer
2013/02/08;12.543;February;2013;Summer
2013/02/08;20.258;February;2013;Summer
2013/02/08;21.377;February;2013;Summer
2013/02/08;34.668;February;2013;Summer
2013/02/08;46.314;February;2013;Summer
2013/02/08;28.825;February;2013;Summer
2013/02/08;21.266;February;2013;Summer
2013/02/08;28.901;February;2013;Summer
2013/02/08;33.187;February;2013;Summer
2013/02/08;18.242;February;2013;Summer
2013/02/08;50.783;February;2013;Summer
2013/02/08;21.686;February;2013;Summer
2013/02/08;39.558;February;2013;Summer
2013/02/08;40.891;February;2013;Summer
2013/02/08;43.953;February;2013;Summer
2013/02/08;30.728;February;2013;Summer
2013/02/08;46.367;February;2013;Summer
2013/02/08;103.642;February;2013;Summer
2013/02/08;113.238;February;2013;Summer
2013/02/08;33.893;February;2013;Summer
2013/02/08;25.070;February;2013;Summer
2013/02/08;34.914;February;2013;Summer
2013/02/08;17.598;February;2013;Summer
2013/02/09;16.918;February;2013;Summer
2013/02/09;17.719;February;2013;Summer
2013/02/09;24.532;February;2013;Summer
2013/02/09;29.038;February;2013;Summer
2013/02/09;61.553;February;2013;Summer
2013/02/09;25.424;February;2013;Summer
2013/02/09;23.127;February;2013;Summer
2013/02/09;14.670;February;2013;Summer
2013/02/09;13.336;February;2013;Summer
2013/02/09;10.718;February;2013;Summer
2013/02/09;16.562;February;2013;Summer
2013/02/09;12.601;February;2013;Summer
2013/02/09;6.345;February;2013;Summer
2013/02/09;9.356;February;2013;Summer
2013/02/09;36.646;February;2013;Summer
2013/02/09;262.504;February;2013;Summer
2013/02/09;36.024;February;2013;Summer
2013/02/09;52.501;February;2013;Summer
2013/02/09;230.219;February;2013;Summer
2013/02/09;50.319;February;2013;Summer
2013/02/09;41.953;February;2013;Summer
2013/02/09;37.058;February;2013;Summer
2013/02/09;36.552;February;2013;Summer
2013/02/09;27.663;February;2013;Summer
2013/02/10;32.475;February;2013;Summer
2013/02/10;25.958;February;2013;Summer
2013/02/10;23.050;February;2013;Summer
2013/02/10;31.837;February;2013;Summer
2013/02/10;33.567;February;2013;Summer
2013/02/10;27.198;February;2013;Summer
2013/02/10;27.426;February;2013;Summer
2013/02/10;24.097;February;2013;Summer
2013/02/10;21.700;February;2013;Summer
2013/02/10;27.716;February;2013;Summer
2013/02/10;22.423;February;2013;Summer
2013/02/10;26.166;February;2013;Summer
2013/02/10;22.222;February;2013;Summer
2013/02/10;27.091;February;2013;Summer
2013/02/10;21.578;February;2013;Summer
2013/02/10;15.173;February;2013;Summer
2013/02/10;32.618;February;2013;Summer
2013/02/10;125.220;February;2013;Summer
2013/02/10;75.719;February;2013;Summer
2013/02/10;17.571;February;2013;Summer
2013/02/10;40.908;February;2013;Summer
2013/02/10;28.116;February;2013;Summer
2013/02/10;20.801;February;2013;Summer
2013/02/10;20.237;February;2013;Summer
2013/02/11;10.878;February;2013;Summer
2013/02/11;22.364;February;2013;Summer
2013/02/11;29.953;February;2013;Summer
2013/02/11;44.823;February;2013;Summer
2013/02/11;25.076;February;2013;Summer
2013/02/11;29.624;February;2013;Summer
2013/02/11;20.983;February;2013;Summer
2013/02/11;29.659;February;2013;Summer
2013/02/11;25.902;February;2013;Summer
2013/02/11;28.389;February;2013;Summer
2013/02/11;22.028;February;2013;Summer
2013/02/11;13.370;February;2013;Summer
2013/02/11;27.405;February;2013;Summer
2013/02/11;23.313;February;2013;Summer
2013/02/11;14.764;February;2013;Summer
2013/02/11;31.661;February;2013;Summer
2013/02/11;49.135;February;2013;Summer
2013/02/11;78.989;February;2013;Summer
2013/02/11;42.848;February;2013;Summer
2013/02/11;31.530;February;2013;Summer
2013/02/11;21.915;February;2013;Summer
2013/02/11;24.410;February;2013;Summer
2013/02/11;22.067;February;2013;Summer
2013/02/11;19.932;February;2013;Summer
2013/02/12;21.667;February;2013;Summer
2013/02/12;19.763;February;2013;Summer
2013/02/12;27.157;February;2013;Summer
2013/02/12;25.289;February;2013;Summer
2013/02/12;30.818;February;2013;Summer
2013/02/12;35.029;February;2013;Summer
2013/02/12;25.325;February;2013;Summer
2013/02/12;30.915;February;2013;Summer
2013/02/12;19.613;February;2013;Summer
2013/02/12;23.662;February;2013;Summer
2013/02/12;25.090;February;2013;Summer
2013/02/12;20.525;February;2013;Summer
2013/02/12;26.244;February;2013;Summer
2013/02/12;;February;2013;Summer
2013/02/12;;February;2013;Summer
2013/02/12;14.354;February;2013;Summer
2013/02/12;44.396;February;2013;Summer
2013/02/12;93.346;February;2013;Summer
2013/02/12;53.948;February;2013;Summer
2013/02/12;36.844;February;2013;Summer
2013/02/12;31.560;February;2013;Summer
2013/02/12;24.870;February;2013;Summer
2013/02/12;21.060;February;2013;Summer
2013/02/12;8.992;February;2013;Summer
2013/02/13;5.473;February;2013;Summer
2013/02/13;11.882;February;2013;Summer
2013/02/13;10.267;February;2013;Summer
2013/02/13;14.473;February;2013;Summer
2013/02/13;14.871;February;2013;Summer
2013/02/13;21.283;February;2013;Summer
2013/02/13;20.107;February;2013;Summer
2013/02/13;13.273;February;2013;Summer
2013/02/13;16.499;February;2013;Summer
2013/02/13;14.753;February;2013;Summer
2013/02/13;11.499;February;2013;Summer
2013/02/13;18.928;February;2013;Summer
2013/02/13;9.396;February;2013;Summer
2013/02/13;34.199;February;2013;Summer
2013/02/13;49.091;February;2013;Summer
2013/02/13;43.502;February;2013;Summer
2013/02/13;42.125;February;2013;Summer
2013/02/13;24.483;February;2013;Summer
2013/02/13;25.007;February;2013;Summer
2013/02/13;28.973;February;2013;Summer
2013/02/13;38.773;February;2013;Summer
2013/02/13;18.750;February;2013;Summer
2013/02/13;16.737;February;2013;Summer
2013/02/13;9.068;February;2013;Summer
2013/02/14;5.716;February;2013;Summer
2013/02/14;8.888;February;2013;Summer
2013/02/14;10.981;February;2013;Summer
2013/02/14;18.208;February;2013;Summer
2013/02/14;34.397;February;2013;Summer
2013/02/14;40.633;February;2013;Summer
2013/02/14;34.308;February;2013;Summer
2013/02/14;18.940;February;2013;Summer
2013/02/14;22.563;February;2013;Summer
2013/02/14;14.075;February;2013;Summer
2013/02/14;13.380;February;2013;Summer
2013/02/14;17.451;February;2013;Summer
2013/02/14;23.346;February;2013;Summer
2013/02/14;17.810;February;2013;Summer
2013/02/14;21.041;February;2013;Summer
2013/02/14;27.539;February;2013;Summer
2013/02/14;95.936;February;2013;Summer
2013/02/14;122.831;February;2013;Summer
2013/02/14;44.125;February;2013;Summer
2013/02/14;72.617;February;2013;Summer
2013/02/14;47.452;February;2013;Summer
2013/02/14;22.287;February;2013;Summer
2013/02/14;18.211;February;2013;Summer
2013/02/14;14.527;February;2013;Summer
2013/02/15;10.951;February;2013;Summer
2013/02/15;14.672;February;2013;Summer
2013/02/15;17.248;February;2013;Summer
2013/02/15;34.664;February;2013;Summer
2013/02/15;83.642;February;2013;Summer
2013/02/15;65.663;February;2013;Summer
2013/02/15;50.005;February;2013;Summer
2013/02/15;27.514;February;2013;Summer
2013/02/15;20.439;February;2013;Summer
2013/02/15;17.430;February;2013;Summer
2013/02/15;24.760;February;2013;Summer
2013/02/15;13.127;February;2013;Summer
2013/02/15;11.885;February;2013;Summer
2013/02/15;16.850;February;2013;Summer
2013/02/15;54.710;February;2013;Summer
2013/02/15;47.026;February;2013;Summer
2013/02/15;45.917;February;2013;Summer
2013/02/15;45.903;February;2013;Summer
2013/02/15;43.361;February;2013;Summer
2013/02/15;45.253;February;2013;Summer
2013/02/15;42.633;February;2013;Summer
2013/02/15;18.446;February;2013;Summer
2013/02/15;18.486;February;2013;Summer
2013/02/15;18.463;February;2013;Summer
2013/02/16;15.300;February;2013;Summer
2013/02/16;13.227;February;2013;Summer
2013/02/16;8.326;February;2013;Summer
2013/02/16;16.236;February;2013;Summer
2013/02/16;23.230;February;2013;Summer
2013/02/16;13.802;February;2013;Summer
2013/02/16;12.411;February;2013;Summer
2013/02/16;6.721;February;2013;Summer
2013/02/16;12.290;February;2013;Summer
2013/02/16;4.973;February;2013;Summer
2013/02/16;13.296;February;2013;Summer
2013/02/16;17.709;February;2013;Summer
2013/02/16;8.985;February;2013;Summer
2013/02/16;12.904;February;2013;Summer
2013/02/16;20.653;February;2013;Summer
2013/02/16;12.710;February;2013;Summer
2013/02/16;;February;2013;Summer
2013/02/16;;February;2013;Summer
2013/02/16;;February;2013;Summer
2013/02/16;;February;2013;Summer
2013/02/16;;February;2013;Summer
2013/02/16;;February;2013;Summer
2013/02/16;;February;2013;Summer
2013/02/16;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/17;;February;2013;Summer
2013/02/18;;February;2013;Summer
2013/02/18;;February;2013;Summer
2013/02/18;;February;2013;Summer
2013/02/18;;February;2013;Summer
2013/02/18;;February;2013;Summer
2013/02/18;;February;2013;Summer
2013/02/18;;February;2013;Summer
2013/02/18;;February;2013;Summer
2013/02/18;22.552;February;2013;Summer
2013/02/18;36.101;February;2013;Summer
2013/02/18;26.044;February;2013;Summer
2013/02/18;38.304;February;2013;Summer
2013/02/18;14.330;February;2013;Summer
2013/02/18;27.926;February;2013;Summer
2013/02/18;16.515;February;2013;Summer
2013/02/18;28.398;February;2013;Summer
2013/02/18;79.494;February;2013;Summer
2013/02/18;52.175;February;2013;Summer
2013/02/18;34.426;February;2013;Summer
2013/02/18;60.203;February;2013;Summer
2013/02/18;96.806;February;2013;Summer
2013/02/18;43.936;February;2013;Summer
2013/02/18;37.566;February;2013;Summer
2013/02/18;22.458;February;2013;Summer
2013/02/19;21.891;February;2013;Summer
2013/02/19;32.491;February;2013;Summer
2013/02/19;17.524;February;2013;Summer
2013/02/19;20.615;February;2013;Summer
2013/02/19;30.684;February;2013;Summer
2013/02/19;56.215;February;2013;Summer
2013/02/19;66.285;February;2013;Summer
2013/02/19;84.697;February;2013;Summer
2013/02/19;69.546;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/19;;February;2013;Summer
2013/02/20;;February;2013;Summer
2013/02/20;;February;2013;Summer
2013/02/20;;February;2013;Summer
